CODIGO CIE,CODIGO INEP,DIRETORIA,ESCOLA,MUNICIPIO,NIVEL ENSINO,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
006518,35006518,JACAREI,JOAO JOSE DE ALMEIDA FILHO                                  ,SANTA ISABEL,ANOS INICIAIS,3.57,3.80,,,,,,,,,,
006786,35006786,JACAREI,GETULIO VARGAS PRESIDENTE                                   ,GUARAREMA,ANOS INICIAIS,3.56,4.49,4.72,,,,,,,,,
006804,35006804,MOGI DAS CRUZES,ARLINDO AQUINO DE OLIVEIRA DOUTOR                           ,MOGI DAS CRUZES,ANOS INICIAIS,2.06,2.50,2.96,2.93,4.44,3.71,4.26,,,,,
007079,35007079,ITAQUAQUECETUBA,ZILDA BRACONI AMADOR PROFESSORA                             ,ITAQUAQUECETUBA,ANOS INICIAIS,1.94,2.20,2.25,3.63,3.49,3.00,,,,,,
007365,35007365,DIADEMA,LYDES RACHEL GUTIERRES PROFESSORA                           ,DIADEMA,ANOS INICIAIS,3.06,3.00,3.52,3.85,3.83,4.13,3.95,4.85,6.29,5.45,6.45,5.32
007572,35007572,MAUA,IRACEMA DE BARROS BERTOLASO PROFESSORA                      ,MAUA,ANOS INICIAIS,4.79,4.90,5.95,6.16,5.91,6.62,6.82,7.15,7.41,6.89,7.01,7.15
007808,35007808,MAUA,IRACEMA CREM PROFESSORA                                     ,MAUA,ANOS INICIAIS,2.73,2.60,3.13,3.39,4.11,2.69,3.39,4.61,5.55,7.22,6.88,8.87
010030,35010030,TABOAO DA SERRA,ODETTE DE SOUZA CARVALHO MADRE                              ,EMBU,ANOS INICIAIS,4.11,4.12,3.77,3.55,2.78,,,,,,,
010248,35010248,TABOAO DA SERRA,JOAO CALY PROFESSOR                                         ,TABOAO DA SERRA,ANOS INICIAIS,3.56,3.57,3.66,4.14,4.12,3.17,3.48,3.39,5.28,4.98,5.78,4.13
010698,35010698,OSASCO,JOSE VERISSIMO DE MATOS                                     ,OSASCO,ANOS INICIAIS,1.25,2.02,,,,,,,,,,
010741,35010741,OSASCO,ROSA BONFIGLIOLI                                            ,OSASCO,ANOS INICIAIS,3.18,3.62,1.77,3.38,3.23,3.42,,,,,,
011459,35011459,SANTOS,RENE RODRIGUES DE MORAES PROFESSOR                          ,GUARUJA,ANOS INICIAIS,,2.58,3.58,2.80,4.19,,,,,,,
011484,35011484,SANTOS,WALTER SCHEPIS PROFESSOR                                    ,GUARUJA,ANOS INICIAIS,2.44,1.65,2.75,3.31,5.69,,2.74,,4.57,,,
011502,35011502,SANTOS,THEREZA SILVEIRA DE ALMEIDA PROFESSORA                      ,GUARUJA,ANOS INICIAIS,2.26,2.29,1.75,2.05,,,,,,,,
011666,35011666,SANTOS,EDUARDO GOMES MARECHAL DO AR                                ,GUARUJA,ANOS INICIAIS,4.16,3.84,4.62,3.82,3.16,3.44,3.69,4.00,5.09,4.81,4.93,5.47
011691,35011691,SANTOS,MARIA HELENA DUARTE CAETANO PROFESSORA                      ,CUBATAO,ANOS INICIAIS,2.74,1.70,2.77,2.67,2.50,2.09,3.51,2.84,3.31,3.40,3.83,3.76
013456,35013456,PINDAMONHANGABA,YOLANDA BUENO DE GODOY PROFESSORA                           ,PINDAMONHANGABA,ANOS INICIAIS,2.12,,,,,,,,,,,
013638,35013638,SAO JOSE DOS CAMPOS,FRANCISCO JOAO LEME                                         ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,2.08,2.59,3.82,4.12,4.20,3.63,3.41,3.86,,4.52,5.27,3.91
014199,35014199,TAUBATE,RUY BARBOSA                                                 ,CACAPAVA,ANOS INICIAIS,5.52,4.82,,,,,,,,,,
014424,35014424,APIAI,AMBROSINA DE OLIVEIRA MATTOS PROFA                          ,APIAI,ANOS INICIAIS,2.50,2.48,2.38,2.15,5.21,3.43,3.02,4.21,4.55,4.31,6.14,4.02
015192,35015192,ITAPETININGA,FONSECA MAJOR                                               ,ITAPETININGA,ANOS INICIAIS,4.44,4.60,4.40,5.00,6.63,6.23,7.36,5.54,6.51,7.38,7.13,7.78
016196,35016196,SOROCABA,ACACIO DE VASCONCELLOS CAMARGO PROFESSOR                    ,SOROCABA,ANOS INICIAIS,2.92,3.56,3.63,5.29,5.15,3.83,3.70,4.46,4.83,4.97,4.99,5.08
016214,35016214,SOROCABA,HUMBERTO DE CAMPOS                                          ,SOROCABA,ANOS INICIAIS,3.47,3.45,3.85,3.69,3.43,2.93,3.38,,,,,
016482,35016482,ITU,CARLINA ALVES DE LIMA PROFA                                 ,TIETE,ANOS INICIAIS,4.58,4.11,,,,,,,,,,
017000,35017000,AMERICANA,INOCENCIO MAIA PROF                                         ,SANTA BARBARA D'OESTE,ANOS INICIAIS,5.01,5.99,6.31,5.85,6.32,6.95,6.00,5.74,5.07,5.79,6.53,6.10
017164,35017164,AMERICANA,JOAO DE CASTRO GONCALVES DR                                 ,AMERICANA,ANOS INICIAIS,4.79,3.91,5.48,4.82,4.52,4.68,,5.36,4.93,5.62,5.89,5.60
017632,35017632,MOGI MIRIM,VICENTE RIZZO DR                                            ,AGUAS DE LINDOIA,ANOS INICIAIS,3.62,4.30,4.29,4.94,5.36,4.86,5.47,4.56,5.78,6.42,7.58,6.97
017693,35017693,MOGI MIRIM,LOURENCO FRANCO DE OLIVEIRA                                 ,SERRA NEGRA,ANOS INICIAIS,4.40,4.10,5.66,5.47,5.20,4.79,4.84,5.56,6.68,6.38,5.68,6.75
017711,35017711,BRAGANCA PAULISTA,JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA             ,SOCORRO,ANOS INICIAIS,4.51,3.37,3.58,4.60,4.45,5.59,6.67,5.43,7.94,4.63,5.38,4.95
009684,35009684,CARAPICUIBA,MARISE DA COSTA CORREA DE OLIVEIRA PROFESSORA               ,CARAPICUIBA,ANOS INICIAIS,3.40,3.61,3.65,3.91,3.94,4.32,3.84,4.24,,,,
009748,35009748,CARAPICUIBA,IGNEZ DOS SANTOS SILVA                                      ,CARAPICUIBA,ANOS INICIAIS,3.59,3.00,4.89,4.30,5.33,5.36,3.66,5.01,5.27,5.08,5.15,5.48
010066,35010066,TABOAO DA SERRA,SOLANO TRINDADE                                             ,EMBU,ANOS INICIAIS,,,3.96,3.76,3.67,2.70,3.51,,,,,
010169,35010169,TABOAO DA SERRA,LAURITA ORTEGA MARI                                         ,TABOAO DA SERRA,ANOS INICIAIS,2.56,2.78,3.17,2.89,2.72,,,,,,,
011538,35011538,SANTOS,PAULO CLEMENTE SANTINI                                      ,GUARUJA,ANOS INICIAIS,2.83,1.07,1.83,1.04,,,,,2.99,2.72,,
011873,35011873,AMERICANA,LUIZ HIPOLITO PROFESSOR                                     ,AMERICANA,ANOS INICIAIS,3.98,4.51,3.93,4.93,4.60,5.42,5.41,5.53,5.15,6.11,6.26,6.91
012373,35012373,GUARATINGUETA,HUMBERTO TURNER                                             ,CRUZEIRO,ANOS INICIAIS,1.55,1.54,2.28,,,,,,,,,
012524,35012524,GUARATINGUETA,ARNOLFO AZEVEDO DR                                          ,CRUZEIRO,ANOS INICIAIS,3.53,3.83,3.85,,,,,,,,,
012592,35012592,GUARATINGUETA,MARIA CONCEICAO PIRES DO RIO PROFA                          ,APARECIDA,ANOS INICIAIS,4.11,4.52,,,,,,,,,,
012841,35012841,GUARATINGUETA,NILO SANTOS VIEIRA PROF                                     ,GUARATINGUETA,ANOS INICIAIS,2.70,2.25,,,,,,,,,,
013559,35013559,SAO JOSE DOS CAMPOS,JORGE BARBOSA MOREIRA PROFESSOR                             ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,2.73,2.70,4.18,4.16,3.91,3.21,3.39,5.36,4.19,5.71,5.66,5.23
013778,35013778,SAO JOSE DOS CAMPOS,WILMA RAGAZZI BOCCARDO PROFESSORA                           ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.81,4.03,4.06,4.31,4.07,4.70,4.02,4.50,4.60,5.05,5.20,5.61
014060,35014060,TAUBATE,FRANCISCA MOURA LUZ PEREIRA PROFESSORA                      ,CACAPAVA,ANOS INICIAIS,2.53,4.27,3.51,2.14,3.80,,,,,,,
014096,35014096,TAUBATE,FIGUEIRA DE TOLEDO                                          ,NATIVIDADE DA SERRA,ANOS INICIAIS,3.30,1.76,2.87,,,,,,,,,
014278,35014278,TAUBATE,ANTONIO MAGALHAES BASTOS                                    ,TAUBATE,ANOS INICIAIS,1.89,1.76,,2.85,3.81,,,,,,,
014345,35014345,APIAI,ELIAS LAGES DE MAGALHAES PROF                               ,ITAOCA,ANOS INICIAIS,3.01,3.03,4.19,3.81,3.65,3.89,4.39,4.73,5.33,6.32,6.91,7.78
014849,35014849,BOTUCATU,AMERICO VIRGINIO DOS SANTOS PROF                            ,BOTUCATU,ANOS INICIAIS,3.40,2.49,3.32,,,,,,,,,
015064,35015064,ITAPETININGA,FERNANDO PRESTES CEL                                        ,ITAPETININGA,ANOS INICIAIS,3.36,3.92,4.68,3.74,,,,,,,,
016385,35016385,SOROCABA,ENEAS PROENCA DE ARRUDA PROFESSOR                           ,SOROCABA,ANOS INICIAIS,4.95,4.56,5.07,5.57,5.08,4.80,4.99,5.72,6.03,5.82,6.11,5.76
017085,35017085,AMERICANA,ANTONIO DE ARRUDA RIBEIRO PROF                              ,SANTA BARBARA D'OESTE,ANOS INICIAIS,5.61,5.12,6.89,6.46,7.10,6.74,,5.81,5.72,5.92,5.86,6.48
017322,35017322,AMERICANA,JOAO SOLIDARIO PEDROSO PROF                                 ,AMERICANA,ANOS INICIAIS,3.60,2.86,5.18,5.37,5.33,2.89,3.20,3.46,4.39,5.23,3.68,4.32
017536,35017536,MOGI MIRIM,FRANCISCO DA SILVEIRA FRANCO                                ,AMPARO,ANOS INICIAIS,2.44,3.28,4.81,4.36,4.97,4.81,5.99,4.44,5.29,5.08,6.11,5.61
018107,35018107,CAMPINAS LESTE,FRANCISCO BARRETO LEME                                      ,CAMPINAS,ANOS INICIAIS,3.18,3.87,3.95,4.33,4.67,4.32,4.39,4.20,4.83,5.03,6.75,4.48
018272,35018272,CAMPINAS LESTE,THOMAS ALVES DOUTOR                                         ,CAMPINAS,ANOS INICIAIS,2.62,3.09,2.69,1.80,2.20,3.10,2.77,4.05,3.32,3.75,3.18,3.83
018375,35018375,CAMPINAS LESTE,ORLANDO CARPINO                                             ,CAMPINAS,ANOS INICIAIS,3.05,1.59,,,,,,,,,,
018508,35018508,CAMPINAS OESTE,LUIZ GONZAGA DA COSTA PROFESSOR                             ,CAMPINAS,ANOS INICIAIS,3.92,3.67,5.31,4.37,5.05,5.16,5.49,6.33,7.15,6.26,6.39,5.53
018557,35018557,CAMPINAS LESTE,ARY MONTEIRO GALVAO PROFESSOR                               ,CAMPINAS,ANOS INICIAIS,4.45,4.33,6.28,5.96,6.00,6.52,6.37,6.61,7.51,6.63,6.68,6.34
018740,35018740,CAMPINAS OESTE,EMILIO JOSE SALIM MONSENHOR DOUTOR                          ,CAMPINAS,ANOS INICIAIS,4.88,5.27,7.23,6.81,7.19,7.95,7.78,8.96,9.13,7.86,7.94,7.58
018958,35018958,SAO JOAO DA BOA VISTA,FRANCISCO RIBEIRO CARRIL PROF                               ,VARGEM GRANDE DO SUL,ANOS INICIAIS,2.57,2.74,2.51,,,,,,,,,
020394,35020394,MOGI MIRIM,JOAQUIM LEITE DE SOUZA CEL                                  ,MOGI-GUACU,ANOS INICIAIS,2.48,2.64,2.53,,,,,,,,,
020412,35020412,SAO JOAO DA BOA VISTA,ALMEIDA VERGUEIRO DR                                        ,ESPIRITO SANTO DO PINHAL,ANOS INICIAIS,5.14,4.80,6.23,6.87,7.00,5.94,5.52,6.05,6.21,5.76,6.33,6.96
020680,35020680,SAO JOAO DA BOA VISTA,ANESIA MARTINS MATTOS PROFESSORA                            ,SAO JOAO DA BOA VISTA,ANOS INICIAIS,3.45,3.15,2.81,4.28,5.30,,,,,,,
020898,35020898,PIRACICABA,HONORATO FAUSTINO                                           ,PIRACICABA,ANOS INICIAIS,5.09,5.18,5.81,5.38,5.70,6.48,7.70,7.68,7.29,8.33,8.47,9.40
007146,35007146,SUZANO,TOKUZO TERAZAKI                                             ,SUZANO,ANOS INICIAIS,2.56,2.07,4.49,3.87,4.36,4.14,3.36,4.14,5.18,5.01,5.09,5.92
007171,35007171,SUZANO,GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR                    ,SUZANO,ANOS INICIAIS,2.53,,,,,,,,,,,
007407,35007407,DIADEMA,ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR                   ,DIADEMA,ANOS INICIAIS,2.96,2.73,3.22,2.88,3.31,2.88,3.17,2.77,4.31,4.46,4.19,4.68
007473,35007473,DIADEMA,RAUL SADDI                                                  ,DIADEMA,ANOS INICIAIS,2.07,2.95,3.20,3.54,3.22,2.85,3.58,2.96,7.04,6.32,5.63,4.77
007614,35007614,MAUA,EMIKO FUJIMOTO PROFESSORA                                   ,MAUA,ANOS INICIAIS,3.37,3.28,3.44,3.36,4.49,3.80,4.06,3.44,4.82,4.90,4.72,4.46
007648,35007648,MAUA,MARILENE DE OLIVEIRA ACETTO PROFESSORA                      ,MAUA,ANOS INICIAIS,2.70,2.21,3.29,2.74,5.78,6.73,7.07,6.94,4.62,5.26,4.42,7.85
007675,35007675,MAUA,SYLVIO GUERATTO                                             ,MAUA,ANOS INICIAIS,3.24,2.97,4.21,3.95,5.00,5.16,4.56,4.85,6.71,6.65,4.69,5.20
007705,35007705,MAUA,ANTONIO PRADO JUNIOR                                        ,MAUA,ANOS INICIAIS,2.59,3.77,3.37,4.13,4.76,5.23,4.89,4.29,4.82,5.12,4.88,5.04
007973,35007973,MAUA,FORTUNATO PANDOLFI ARNONI                                   ,RIBEIRAO PIRES,ANOS INICIAIS,3.02,2.56,4.56,4.49,5.51,5.80,4.82,4.96,4.79,6.62,6.19,6.86
008552,35008552,SANTO ANDRE,ALBERTO FRANCIA GOMES MARTINS DOUTOR                        ,SANTO ANDRE,ANOS INICIAIS,4.06,5.02,5.31,5.38,5.43,6.12,5.53,6.08,7.32,5.76,6.88,6.55
008618,35008618,SANTO ANDRE,JOAQUIM DA FONSECA SARAIVA                                  ,SANTO ANDRE,ANOS INICIAIS,4.69,4.72,4.35,5.06,5.74,6.05,5.83,6.82,7.97,7.08,7.62,8.17
009647,35009647,CARAPICUIBA,FLORA STELLA PROFESSORA                                     ,CARAPICUIBA,ANOS INICIAIS,2.63,3.63,4.65,4.13,3.48,4.73,4.60,5.45,5.46,4.84,5.14,5.78
009945,35009945,ITAPECERICA DA SERRA,CARLOS ALBERTO PEREIRA                                      ,ITAPECERICA DA SERRA,ANOS INICIAIS,2.65,2.60,2.63,3.84,4.86,3.83,3.62,3.46,,,,
010145,35010145,TABOAO DA SERRA,IRIA KUNZ IRMA                                              ,EMBU,ANOS INICIAIS,2.59,2.31,2.65,3.10,3.43,2.76,3.64,5.01,4.67,4.86,4.31,5.04
010315,35010315,TABOAO DA SERRA,IRACEMA BELLO ORICCHIO DOUTORA                              ,EMBU,ANOS INICIAIS,2.68,3.49,3.43,3.28,5.13,6.16,6.11,5.84,7.79,7.24,6.10,6.00
010649,35010649,ITAPEVI,HENRIQUE SAMMARTINO ALFERES                                 ,JANDIRA,ANOS INICIAIS,2.36,2.11,3.35,,,,,,,,,
011460,35011460,SANTOS,JOSE CAVARIANI PROFESSOR                                    ,GUARUJA,ANOS INICIAIS,3.34,2.00,1.88,,,,,,,,,
011526,35011526,SANTOS,EMIDIO JOSE PINHEIRO PROFESSOR                              ,GUARUJA,ANOS INICIAIS,3.85,3.45,3.67,4.31,4.08,4.76,4.50,6.11,6.66,5.68,7.21,6.21
011551,35011551,SANTOS,PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA                    ,GUARUJA,ANOS INICIAIS,1.81,1.37,2.61,2.02,2.42,2.40,1.84,1.87,2.15,1.98,2.84,2.73
011885,35011885,SANTOS,ALZIRA MARTINS LICHTI PROFESSORA                            ,SANTOS,ANOS INICIAIS,2.12,1.97,2.61,2.43,,,,,,,,
012919,35012919,GUARATINGUETA,ROGERIO LACAZ PROF                                          ,GUARATINGUETA,ANOS INICIAIS,5.72,5.50,5.21,5.03,5.11,5.09,,,,,,
013262,35013262,PINDAMONHANGABA,CLARO CESAR DEPUTADO                                        ,PINDAMONHANGABA,ANOS INICIAIS,,,,,,2.91,,,,,,
013389,35013389,PINDAMONHANGABA,EURIPEDES BRAGA PROFESSOR                                   ,PINDAMONHANGABA,ANOS INICIAIS,4.39,3.84,,3.69,5.10,3.91,,,,,,
013432,35013432,PINDAMONHANGABA,GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA          ,PINDAMONHANGABA,ANOS INICIAIS,1.67,3.43,3.28,5.22,3.66,5.14,5.71,,,,,
013596,35013596,SAO JOSE DOS CAMPOS,PEDRO MASCARENHAS DOUTOR                                    ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,4.50,5.03,4.87,5.10,4.88,4.72,5.68,4.74,6.46,5.03,6.20,5.47
013791,35013791,SAO JOSE DOS CAMPOS,MAURICIO ANISSE CURY DOUTOR                                 ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.43,2.46,2.75,3.37,3.12,3.06,3.35,3.13,3.27,3.67,4.13,5.06
014734,35014734,BOTUCATU,CARDOSO DE ALMEIDA DR                                       ,BOTUCATU,ANOS INICIAIS,5.24,4.35,,,,,,,,,,
015027,35015027,ITAPETININGA,FORTUNATO DE CAMARGO DR                                     ,ANGATUBA,ANOS INICIAIS,4.33,4.03,5.49,5.22,4.55,4.44,4.11,5.12,5.22,6.30,6.19,6.08
015672,35015672,ITU,CICERO SIQUEIRA CAMPOS PROF                                 ,ITU,ANOS INICIAIS,3.14,2.69,2.68,3.62,2.95,,,,,,,
015970,35015970,SAO ROQUE,LURDES PENNA CARMELO PROFESSORA                             ,IBIUNA,ANOS INICIAIS,3.15,2.77,4.11,4.79,5.04,6.14,6.12,8.51,6.84,7.15,5.32,6.74
016974,35016974,AMERICANA,SAO VICENTE DE PAULO                                        ,AMERICANA,ANOS INICIAIS,4.09,4.46,5.31,4.99,6.16,3.58,5.65,5.50,5.33,6.36,5.88,7.32
017097,35017097,SUMARE,ANDRE RODRIGUES DE ALKIMIN PROFESSOR                        ,SUMARE,ANOS INICIAIS,4.64,4.85,4.89,4.66,5.01,5.26,5.34,5.17,5.51,6.94,6.93,6.36
017140,35017140,AMERICANA,MARIO PATARRA FRATTINI PROF                                 ,AMERICANA,ANOS INICIAIS,4.83,4.47,5.48,5.91,5.23,6.05,5.32,5.74,6.09,6.52,6.83,6.97
018193,35018193,CAMPINAS LESTE,DORA MARIA MACIEL DE CASTRO KANSO PROFESSORA                ,CAMPINAS,ANOS INICIAIS,2.45,2.29,2.59,4.01,5.52,4.05,4.58,4.12,5.75,4.68,3.79,5.72
018454,35018454,CAMPINAS LESTE,FABIO FARIA DE SYLLOS PROFESSOR                             ,CAMPINAS,ANOS INICIAIS,4.18,5.20,6.47,4.83,5.81,5.79,5.42,5.98,6.12,5.73,6.60,6.38
018636,35018636,CAPIVARI,AUREA MOREIRA DA COSTA PROFA                                ,INDAIATUBA,ANOS INICIAIS,4.28,4.02,4.83,,,,,,,,,
018697,35018697,CAMPINAS OESTE,JOSE DOS SANTOS PADRE                                       ,CAMPINAS,ANOS INICIAIS,3.11,2.57,3.44,3.84,3.61,3.73,4.04,3.88,4.02,4.72,4.33,4.57
018797,35018797,CAMPINAS OESTE,DOM BARRETO                                                 ,CAMPINAS,ANOS INICIAIS,4.28,4.26,4.83,4.21,5.38,4.30,3.73,5.07,,5.64,5.79,6.40
019136,35019136,SAO JOAO DA BOA VISTA,JORGE LUIZ ABICHABKI PROFESSOR                              ,SAO JOSE DO RIO PARDO,ANOS INICIAIS,4.47,4.33,4.26,4.62,5.61,5.40,5.32,5.14,5.20,5.10,5.17,4.57
019240,35019240,SAO JOAO DA BOA VISTA,OSCAR WALDOMIRO DE VASCONCELLOS PROFESSOR                   ,CACONDE,ANOS INICIAIS,3.21,3.15,3.74,4.07,4.13,4.16,4.30,4.47,4.88,4.24,3.77,3.57
020072,35020072,PIRASSUNUNGA,JUSTINIANO WHITAKER DE OLIVEIRA CORONEL                     ,ARARAS,ANOS INICIAIS,5.41,5.32,5.88,5.60,6.04,5.66,5.83,6.16,6.02,6.02,6.69,6.23
020333,35020333,SAO JOAO DA BOA VISTA,CAMILO LELLIS PROFESSOR                                     ,ESPIRITO SANTO DO PINHAL,ANOS INICIAIS,3.45,3.11,4.47,5.87,4.79,3.95,4.63,4.10,4.48,5.47,5.63,4.12
020576,35020576,SAO JOAO DA BOA VISTA,ANTONIO DOS SANTOS CABRAL                                   ,SAO JOAO DA BOA VISTA,ANOS INICIAIS,4.11,3.92,5.51,5.60,4.97,,,,,,,
020758,35020758,PIRACICABA,MIRANDOLINA DE ALMEIDA CANTO PROFESSORA                     ,PIRACICABA,ANOS INICIAIS,4.44,4.45,4.71,4.30,5.41,5.88,5.56,4.97,5.49,6.15,5.28,6.24
021362,35021362,PIRASSUNUNGA,JULIA COLOMBO DE ALMEIDA PROFA                              ,PIRASSUNUNGA,ANOS INICIAIS,4.48,,,,,,,,,,,
021969,35021969,ARARAQUARA,FLORESTANO LIBUTTI                                          ,ARARAQUARA,ANOS INICIAIS,4.85,4.66,5.36,4.62,4.80,4.65,5.47,4.70,5.90,6.59,6.38,6.83
022573,35022573,SERTAOZINHO,ADELIA FRASCINO DONA                                        ,PONTAL,ANOS INICIAIS,4.00,,,,,,,,,9.26,8.11,
022780,35022780,FRANCA,AMALIA PIMENTEL PROFA                                       ,FRANCA,ANOS INICIAIS,3.37,4.64,4.93,4.45,4.74,4.30,4.22,5.35,6.01,6.31,6.54,6.73
023784,35023784,JABOTICABAL,AFONSO TODARO                                               ,JABOTICABAL,ANOS INICIAIS,2.26,2.16,,,,,,,,,,
023966,35023966,RIBEIRAO PRETO,FRANCISCO BONFIM                                            ,RIBEIRAO PRETO,ANOS INICIAIS,2.37,2.56,3.07,3.01,3.86,4.20,4.75,5.21,4.85,4.77,4.92,4.86
024016,35024016,RIBEIRAO PRETO,FRANCISCO DA CUNHA JUNQUEIRA DOUTOR                         ,RIBEIRAO PRETO,ANOS INICIAIS,3.02,2.33,3.34,3.40,4.06,4.03,3.68,3.09,4.07,4.96,3.77,6.02
024077,35024077,RIBEIRAO PRETO,SEBASTIAO FERNANDES PALMA PROFESSOR                         ,RIBEIRAO PRETO,ANOS INICIAIS,3.47,3.67,3.82,4.07,4.27,4.17,4.54,,,,,
024120,35024120,RIBEIRAO PRETO,EDGARDO CAJADO DOUTOR                                       ,RIBEIRAO PRETO,ANOS INICIAIS,3.58,2.89,3.26,3.77,3.71,5.44,6.29,6.94,4.57,5.58,4.61,4.68
025288,35025288,BAURU,SALVADOR FILARDI                                            ,BAURU,ANOS INICIAIS,2.81,2.88,4.25,4.64,4.10,2.86,4.32,3.49,5.08,4.61,4.44,4.84
025306,35025306,BAURU,TORQUATO MINHOTO                                            ,BAURU,ANOS INICIAIS,4.76,5.04,5.19,6.16,5.90,5.85,5.80,7.58,8.25,7.44,5.93,5.29
025495,35025495,BAURU,MERCEDES PAZ BUENO PROFA                                    ,BAURU,ANOS INICIAIS,5.40,5.64,4.88,5.85,5.53,5.09,6.27,7.20,6.58,5.97,6.12,6.39
025513,35025513,BAURU,JOAQUIM DE MICHIELI PROF                                    ,BAURU,ANOS INICIAIS,5.11,4.59,6.12,5.38,5.97,7.17,6.22,5.55,7.62,8.17,7.38,7.06
025574,35025574,BAURU,FRANCISCO ANTUNES PROF                                      ,BAURU,ANOS INICIAIS,3.91,4.04,5.06,4.80,5.06,5.29,2.85,4.16,5.16,4.90,5.60,5.68
025756,35025756,JAU,EDIR HELEN SGAVIOLI FACCIOLI PROFESSORA                     ,BORACEIA,ANOS INICIAIS,4.44,3.68,3.81,,,,,,,,,
025781,35025781,JAU,GALVAO FREI                                                 ,JAU,ANOS INICIAIS,2.18,2.86,2.42,,,,,,,,,
026074,35026074,LINS,JORGE AMERICANO PROF                                        ,LINS,ANOS INICIAIS,4.43,4.23,4.07,4.35,4.66,4.71,4.67,4.44,4.79,5.40,4.97,5.98
026256,35026256,BAURU,JOAQUIM DE TOLEDO PIZA E ALMEIDA CEL                        ,PIRAJUI,ANOS INICIAIS,2.26,3.56,5.17,7.59,8.28,,,,,,,
026281,35026281,LINS,ANTONIO RUBI GIMENES PROF                                   ,CAFELANDIA,ANOS INICIAIS,2.95,3.11,2.79,3.78,,,,,,,,
026924,35026924,FERNANDOPOLIS,OTHAYDES LUIZ ARANTES                                       ,INDIAPORA,ANOS INICIAIS,4.88,3.32,5.58,,,,,,,,,
026967,35026967,FERNANDOPOLIS,FRANCISCO ARNALDO DA SILVA CEL                              ,FERNANDOPOLIS,ANOS INICIAIS,5.72,5.70,6.25,,,,,,,,,
027042,35027042,JALES,OSWALDO CARVALHO DEP                                        ,JALES,ANOS INICIAIS,4.92,5.12,4.49,,,,,,,,,
021180,35021180,PIRACICABA,SAMUEL DE CASTRO NEVES DOUTOR                               ,PIRACICABA,ANOS INICIAIS,5.17,4.80,5.53,6.72,5.66,6.15,6.68,6.76,7.31,7.34,5.68,7.80
021647,35021647,JAU,ANTONIO LUCIANO DA FONSECA CORONEL                          ,TORRINHA,ANOS INICIAIS,4.83,5.03,5.94,4.16,5.49,5.40,4.69,5.45,6.51,5.61,4.51,5.05
021933,35021933,ARARAQUARA,NARCISO DA SILVA CESAR                                      ,ARARAQUARA,ANOS INICIAIS,4.21,2.75,5.01,5.11,4.49,5.37,5.08,5.55,6.37,5.88,7.21,6.77
022652,35022652,JABOTICABAL,ELISIO DE CASTRO DOUTOR                                     ,TAQUARAL,ANOS INICIAIS,3.16,,,,,,,,,,,
022834,35022834,FRANCA,SUZANA RIBEIRO SANDOVAL PROFA                               ,FRANCA,ANOS INICIAIS,3.89,4.46,5.38,4.42,4.54,4.54,4.67,4.37,6.76,6.11,6.33,6.07
023188,35023188,FRANCA,NADEIDE DE LOURDE OLIVEIRA SCARABUCCI PROFA                 ,FRANCA,ANOS INICIAIS,2.89,3.65,4.27,3.91,4.57,4.88,4.75,5.27,6.58,5.91,,
023905,35023905,RIBEIRAO PRETO,HERMINIA GUGLIANO PROFESSORA                                ,RIBEIRAO PRETO,ANOS INICIAIS,4.00,4.35,4.77,4.25,6.42,6.65,6.82,6.89,6.61,6.12,6.82,6.97
024491,35024491,SAO CARLOS,ANTONIO ADOLFO LOBBE PROFESSOR                              ,SAO CARLOS,ANOS INICIAIS,4.82,2.71,3.80,4.23,4.35,3.73,3.37,4.99,4.23,5.13,4.82,5.64
025227,35025227,BAURU,ANTONIO XAVIER MENDONCA PROF                                ,BAURU,ANOS INICIAIS,4.42,4.02,4.65,4.54,4.94,4.55,4.70,3.79,4.35,4.92,5.08,5.78
025410,35025410,BAURU,HENRIQUE BERTOLUCCI PROF                                    ,BAURU,ANOS INICIAIS,4.06,4.05,6.17,7.64,6.91,7.76,8.22,6.93,6.96,5.03,6.01,5.33
026360,35026360,LINS,JOSE PIMENTA DE PADUA                                       ,GETULINA,ANOS INICIAIS,3.28,,,,,,,,,,,
026463,35026463,LINS,SILVIO DE ALMEIDA PROF                                      ,PROMISSAO,ANOS INICIAIS,2.15,2.55,3.13,3.14,3.47,3.06,2.97,2.32,5.93,6.22,4.41,5.37
